district,apartment_type,property_type,floor_area,price,price_m2,build_year,floor,elevator,condition,plot,energy_class,date_scrape,municipaliy,number_of_room,number_of_room_cat,property_type_main,postcode
Herttoniemenranta,2h + kt + s,apartment,"55,00",398000.0,7236.0,2017.0,1/3,on,hyvä,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=17&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,"2h, kk, sauna, ...",apartment,"54,00",310000.0,5741.0,1999.0,3/5,on,hyvä,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=22&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,2h+k,apartment,"51,50",355000.0,6893.0,2018.0,1/2,on,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=25&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,2h+k,apartment,"51,00",353000.0,6922.0,2018.0,2/3,ei,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=26&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,2h+k+s+p,apartment,"52,50",309000.0,5886.0,2010.0,5/7,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=30&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,"2h, kk, s",apartment,"44,50",204163.0,4588.0,1995.0,1/6,on,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=30&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,"2 h, avok., kph...",apartment,"56,50",292000.0,5168.0,2008.0,3/6,on,tyyd.,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=32&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,"2h, kk, kph, s,...",apartment,"51,00",238724.0,4681.0,1997.0, ,on,hyvä,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=32&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,2h+k,apartment,"51,50",352000.0,6835.0,2018.0,1/2,ei,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=35&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,"2h, kk, s, tera...",apartment,"54,00",287000.0,5315.0,2008.0,1/7,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=35&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,"2h, kk, vh, s, ...",apartment,"58,00",355000.0,6121.0,1999.0,4/5,on,tyyd.,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=36&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,"2h, k, s, vh, p...",apartment,"53,00",285000.0,5377.0,2007.0,2/6,on,hyvä,vuokra							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=37&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,2h+k,apartment,"52,50",355000.0,6762.0,2017.0,2/2,on,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=38&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,"2h, kk, kph, s,...",apartment,"56,50",347000.0,6142.0,2001.0,2/4,on,hyvä,vuokra							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=40&search=1&sf=0&so=a,2.0,2.0,apartment,00881
Herttoniemenranta,"3h, k, kph, s, ...",apartment,"77,00",415000.0,5390.0,2010.0,3/7,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=43&search=1&sf=0&so=a,3.0,3+,apartment,00881
Herttoniemenranta,3h+k+s,apartment,"76,00",440000.0,5789.0,2001.0,4/5,on,tyyd.,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=47&search=1&sf=0&so=a,3.0,3+,apartment,00881
Herttoniemenranta,3h+k+kph+s+parv...,apartment,"76,50",368000.0,4810.0,2008.0,3/6,on,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=47&search=1&sf=0&so=a,3.0,3+,apartment,00881
Herttoniemenranta,"3h, k, kph, s, ...",apartment,"81,00",486500.0,6006.0,2002.0,5/5,on,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=50&search=1&sf=0&so=a,3.0,3+,apartment,00881
Herttoniemenranta,"3h, avok, sauna...",apartment,"79,50",400000.0,5031.0,2001.0,2/6,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=52&search=1&sf=0&so=a,3.0,3+,apartment,00881
Herttoniemenranta,"3h, k, rt, kph,...",apartment,"85,50",410000.0,4795.0,2012.0,4/5,on,hyvä,vuokra							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=53&search=1&sf=0&so=a,3.0,3+,apartment,00881
Herttoniemenranta,"3h,k,s,parv.",apartment,"80,50",440000.0,5466.0,2007.0,6/7,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=54&search=1&sf=0&so=a,3.0,3+,apartment,00881
Herttoniemenranta,"3h, k, saunaos,...",apartment,"67,50",331000.0,4904.0,2001.0,2/7,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=55&search=1&sf=0&so=a,3.0,3+,apartment,00881
Herttoniemenranta,"3h, k, rt, kph,...",apartment,"85,00",422500.0,4971.0,2008.0,2/6,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=60&search=1&sf=0&so=a,3.0,3+,apartment,00881
Herttoniemenranta,"4h, k, s, lasit...",apartment,"96,50",832000.0,8622.0,2020.0,4/5,on,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=70&search=1&sf=0&so=a,4.0,3+,apartment,00881
Herttoniemenranta,"4h, avok, kph, ...",apartment,"96,50",595000.0,6166.0,1999.0, ,on,hyvä,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=74&search=1&sf=0&so=a,4.0,3+,apartment,00881
Tapaninvainio,2h+k+kph+s+eril...,row house,"64,00",240000.0,3750.0,1978.0,1/1,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,2.0,2.0,house,00780
Tapaninvainio,"2-3h, k, takkah...",row house,"122,00",330000.0,2705.0,2009.0,-1/3,ei,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,2.0,2.0,house,00780
Tapaninvainio,"2 h, k, kph/sau...",apartment,"58,50",197000.0,3368.0,1994.0,3/3,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=21&search=1&sf=0&so=a,2.0,2.0,apartment,00780
Tapaninvainio,2h+k+var,apartment,"43,00",224000.0,5209.0,2015.0,1/2,ei,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=23&search=1&sf=0&so=a,2.0,2.0,apartment,00780
Tapaninvainio,"2h, k, s/ph, vh",apartment,"58,50",191000.0,3265.0,1984.0,1/2,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=23&search=1&sf=0&so=a,2.0,2.0,apartment,00780
Tapaninvainio,"2h, k",apartment,"55,00",149500.0,2718.0,1979.0,2/3,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=23&search=1&sf=0&so=a,2.0,2.0,apartment,00780
Tapaninvainio,2-3h+k+vh+s+eri...,row house,"70,00",227000.0,3243.0,1977.0,1/1,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=23&search=1&sf=0&so=a,2.0,2.0,house,00780
Tapaninvainio,"2 h, k, kph, sa...",apartment,"58,50",170000.0,2906.0,1984.0,2/2,ei,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=25&search=1&sf=0&so=a,2.0,2.0,apartment,00780
Tapaninvainio,"2h, k, s, lasit...",apartment,"58,50",184500.0,3154.0,1984.0,2/2,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=28&search=1&sf=0&so=a,2.0,2.0,apartment,00780
Tapaninvainio,"2h, k, ph/s, is...",apartment,"40,50",174000.0,4296.0,1982.0,3/3,ei,hyvä,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=32&search=1&sf=0&so=a,2.0,2.0,apartment,00780
Tapaninvainio,"2h, avokeitti...",apartment,"58,50",191000.0,3265.0,1984.0,2/2,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=34&search=1&sf=0&so=a,2.0,2.0,apartment,00780
Tapaninvainio,"2h, k, s, l...",row house,"54,50",212500.0,3899.0,1989.0,1/1,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=36&search=1&sf=0&so=a,2.0,2.0,house,00780
Tapaninvainio,"2h,k, kph, lasi...",apartment,"55,00",161000.0,2927.0,1979.0,2/3,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=39&search=1&sf=0&so=a,2.0,2.0,apartment,00780
Tapaninvainio,3h+k+s,row house,"72,00",344000.0,4778.0,1979.0,1/1,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=42&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,"3h, k, s, las. ...",apartment,"71,50",254500.0,3559.0,1994.0,1/2,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=42&search=1&sf=0&so=a,3.0,3+,apartment,00780
Tapaninvainio,"3h, k, kph, eri...",apartment,"76,00",230000.0,3026.0,1995.0,-1/3,ei,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=42&search=1&sf=0&so=a,3.0,3+,apartment,00780
Tapaninvainio,3h+k+s,row house,"79,50",265000.0,3333.0,1987.0,1/1,ei,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=45&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,3h+k+s,row house,"72,00",330000.0,4583.0,1979.0,1/1,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=46&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,3h+k+s,apartment,"76,50",237000.0,3098.0,1980.0,3/4,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=46&search=1&sf=0&so=a,3.0,3+,apartment,00780
Tapaninvainio,"3h, k, th, eril...",row house,"130,00",350000.0,2692.0,1991.0,2/2,ei,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=50&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,3h+k+s,row house,"76,00",257216.0,3384.0,1988.0,1/1,ei,tyyd.,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=51&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,"3h, k, s, erill...",row house,"74,00",245000.0,3311.0,1979.0,1/1,ei,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=51&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,"3 h, k, kh, s, ...",row house,"67,50",299000.0,4430.0,1990.0,1/1,ei,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=51&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,3h+k+kph+s,row house,"80,50",232000.0,2882.0,1974.0,1/1,ei,huono,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=53&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,"3h,k,p",apartment,"77,00",185000.0,2403.0,1971.0,3/3,ei,tyyd.,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=55&search=1&sf=0&so=a,3.0,3+,apartment,00780
Tapaninvainio,3h+k+ph+wc+s+la...,row house,"83,00",295000.0,3554.0,1984.0,1/1,ei,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=55&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,"3h, k, pesuh, s...",apartment,"71,00",180000.0,2535.0,1990.0, ,ei,huono,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=57&search=1&sf=0&so=a,3.0,3+,apartment,00780
Tapaninvainio,"3h, k, kph/s, w...",row house,"80,50",240000.0,2981.0,1978.0,1/1,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=57&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,"3h, avokeitti...",row house,"80,00",316000.0,3950.0,2016.0,-1/2,ei,hyvä,vuokra							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=59&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,"3h, k, kph, vh,...",apartment,"70,00",233000.0,3329.0,1981.0,2/4,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=61&search=1&sf=0&so=a,3.0,3+,apartment,00780
Tapaninvainio,3h+k+s,row house,"72,00",280000.0,3889.0,1987.0,1/1,ei,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=62&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,"4 h, k/rt, kh/s...",row house,"84,50",330000.0,3905.0,1990.0,1/1,ei,tyyd.,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=64&search=1&sf=0&so=a,4.0,3+,house,00780
Tapaninvainio,4h + k + sauna ...,row house,"97,00",370000.0,3814.0,1978.0,1/2,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=64&search=1&sf=0&so=a,4.0,3+,house,00780
Tapaninvainio,"alakerta: oh,k,...",single-family house,"103,00",310000.0,3010.0,1984.0,-1/2,ei,tyyd.,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=65&search=1&sf=0&so=a,,nan,house,00780
Tapaninvainio,"5h, avokeitti...",single-family house,"148,00",610000.0,4122.0,2004.0,1/2,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=65&search=1&sf=0&so=a,5.0,3+,house,00780
Tapaninvainio,5h+k+rt+kph+eri...,row house,"148,00",350000.0,2365.0,1970.0,1/1,ei,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=66&search=1&sf=0&so=a,5.0,3+,house,00780
Tapaninvainio,"5h,k,kph,s, eri...",single-family house,"108,50",479000.0,4415.0,2004.0,-1/2,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=66&search=1&sf=0&so=a,5.0,3+,house,00780
Tapaninvainio,"4 h, k, s, eril...",row house,"85,00",312000.0,3671.0,1982.0,1/1,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=66&search=1&sf=0&so=a,4.0,3+,house,00780
Tapaninvainio,3-4h+k+kph+s+wc...,row house,"100,00",330000.0,3300.0,1979.0,1/1,ei,tyyd.,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=66&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,"5h, k, ruok.til...",single-family house,"108,00",545000.0,5046.0,2020.0,-1/2,ei,hyvä,oma							,B,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=67&search=1&sf=0&so=a,5.0,3+,house,00780
Tapaninvainio,"4h,k,autotalli",row house,"80,00",366000.0,4575.0,2000.0, ,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=67&search=1&sf=0&so=a,4.0,3+,house,00780
Tapaninvainio,3-4+avok+2x wc+...,row house,"86,00",301000.0,3500.0,1979.0,-1/2,ei,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=70&search=1&sf=0&so=a,3.0,3+,house,00780
Tapaninvainio,6h+k+s,single-family house,"145,00",445000.0,3069.0,1979.0,1/1,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=71&search=1&sf=0&so=a,6.0,3+,house,00780
Tapaninvainio,"5 h, avokeitti&...",row house,"126,00",377000.0,2992.0,1977.0,2/2,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=71&search=1&sf=0&so=a,5.0,3+,house,00780
Tapaninvainio,"4h,k,2xkph,3xwc...",row house,"114,00",372000.0,3263.0,2009.0,-1/3,ei,hyvä,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=73&search=1&sf=0&so=a,4.0,3+,house,00780
Tapaninvainio,4h+k+kph+s+wc+p...,row house,"93,00",315000.0,3387.0,1986.0,2/2,ei,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=74&search=1&sf=0&so=a,4.0,3+,house,00780
Tapaninvainio,"4h, k, psh, s, ...",row house,"98,00",316000.0,3224.0,1981.0,1/1,ei,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=75&search=1&sf=0&so=a,4.0,3+,house,00780
Tapaninvainio,"4h, k, rt, 2xwc...",single-family house,"100,00",318000.0,3180.0,1937.0,-1/2,ei,tyyd.,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=76&search=1&sf=0&so=a,4.0,3+,house,00780
Tapaninvainio,"6h+k,s,p,2xeril...",row house,"138,50",338000.0,2440.0,1987.0,2/2,ei,tyyd.,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=77&search=1&sf=0&so=a,6.0,3+,house,00780
Tapaninvainio,"5h, k, kph/s, 2...",row house,"106,00",358000.0,3377.0,1986.0,1/1,ei,tyyd.,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=79&search=1&sf=0&so=a,5.0,3+,house,00780
Pikkuhuopalahti,"2h+avok+s, kph,...",apartment,"51,00",286000.0,5608.0,1995.0,5/5,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,2.0,2.0,apartment,
Pikkuhuopalahti,"2h, avok, kph, ...",apartment,"45,00",320000.0,7111.0,2006.0,2/8,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=25&search=1&sf=0&so=a,2.0,2.0,apartment,
Pikkuhuopalahti,2h+kk,apartment,"44,00",237290.0,5393.0,1992.0,2/4,on,tyyd.,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=26&search=1&sf=0&so=a,2.0,2.0,apartment,
Pikkuhuopalahti,2h+kk+lasit.parv,apartment,"43,50",235000.0,5402.0,1992.0,3/4,on,tyyd.,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=29&search=1&sf=0&so=a,2.0,2.0,apartment,
Pikkuhuopalahti,"2h, k, kph, wc,...",apartment,"61,50",277000.0,4504.0,1993.0,4/6,on,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=33&search=1&sf=0&so=a,2.0,2.0,apartment,
Pikkuhuopalahti,"2 h, avok, kph,...",apartment,"48,00",280000.0,5833.0,1995.0,3/3,on,hyvä,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=35&search=1&sf=0&so=a,2.0,2.0,apartment,
Pikkuhuopalahti,"3 h, avok, kph,...",apartment,"75,00",381075.0,5081.0,1992.0,2/3,ei,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=45&search=1&sf=0&so=a,3.0,3+,apartment,
Pikkuhuopalahti,"3h,k,s ",apartment,"68,50",335512.0,4898.0,1994.0,1/3,on,hyvä,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=52&search=1&sf=0&so=a,3.0,3+,apartment,
Pikkuhuopalahti,3h+k+s,apartment,"77,00",490000.0,6364.0,2005.0,3/5,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=54&search=1&sf=0&so=a,3.0,3+,apartment,
Pikkuhuopalahti,5-6h+k+kph+s+er...,apartment,"106,00",411000.0,3877.0,1995.0,2/3,on,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=71&search=1&sf=0&so=a,5.0,3+,apartment,
Pikkuhuopalahti,4-5h + avok + k...,apartment,"106,00",485617.0,4581.0,1994.0,3/3,on,tyyd.,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=74&search=1&sf=0&so=a,4.0,3+,apartment,
Töölö-Etu-Töölö,1h+k+työhu...,apartment,"82,00",645000.0,7866.0,2014.0,2/8,on,hyvä,vuokra							,A,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,1.0,1.0,apartment,00100
Suutarila,"2h,k,kph,p",apartment,"65,00",155000.0,2385.0,1983.0,2/2,ei,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,2.0,2.0,apartment,00750
Suutarila,2h+avok+kph+s+a...,row house,"57,00",237000.0,4158.0,1989.0,1/1,ei,hyvä,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=16&search=1&sf=0&so=a,2.0,2.0,house,00750
Suutarila,3h+k+kph+s+eril...,row house,"79,50",229000.0,2881.0,1985.0,-1/2,ei,hyvä,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=42&search=1&sf=0&so=a,3.0,3+,house,00750
Suutarila,"3h, k, s, ",single-family house,"63,00",200000.0,3175.0,1965.0,-1/1,ei,tyyd.,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=43&search=1&sf=0&so=a,3.0,3+,house,00750
Suutarila,3h+k+s,row house,"75,00",224500.0,2993.0,1980.0, ,ei,tyyd.,vuokra							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=45&search=1&sf=0&so=a,3.0,3+,house,00750
Suutarila,"3h,k",apartment,"74,50",170000.0,2282.0,1983.0,1/2,ei,hyvä,vuokra							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=49&search=1&sf=0&so=a,3.0,3+,apartment,00750
Suutarila,"3-4h, k, s/ph, ...",row house,"74,80",279000.0,3730.0,1985.0,-1/2,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=50&search=1&sf=0&so=a,3.0,3+,house,00750
Suutarila,3h+k+kph+s+2xwc...,single-family house,"96,50",378000.0,3917.0,2007.0,2/2,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=50&search=1&sf=0&so=a,3.0,3+,house,00750
Suutarila,"3h, k, s",row house,"79,50",220000.0,2767.0,1985.0,2/2,ei,hyvä,vuokra							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Helsinki&cr=1&t=3&l=0&z=51&search=1&sf=0&so=a,3.0,3+,house,00750
